X-axis,Y-axis
101.8,0.0
101.79991962195233,0.12792561918549672
101.79967848793626,0.2558510363589794
101.79927659833257,0.3837760495087529
101.79871395377592,0.5117004566237602
101.79799055515475,0.6396240556939011
101.79710640361147,0.7675466447103518
101.79606150054222,0.8954680216658831
101.79485584759706,1.0233879845551803
101.79348944667991,1.1513063313751608
101.79196229994848,1.279222860125295
101.79027440981433,1.407137368807924
101.78842577894291,1.5350496554285784
101.78641641025341,1.6629595179962982
101.78424630691893,1.7908667545239514
101.78191547236635,1.9187711630285518
101.77942391027639,2.046672541531581
101.77677162458353,2.1745706880593034
101.77395861947613,2.3024654006430882
101.77098489939631,2.4303564773197275
101.76785046903993,2.558243716131755
101.76455533335674,2.6861269151277627
101.76109949755018,2.814005872362725
101.7574829670775,2.9418803858983136
101.75370574764968,3.0697502538032166
101.74976784523147,3.1976152741534594
101.74566926604136,3.3254752450327216
101.74141001655157,3.453329964532656
101.73699010348803,3.5811792307532095
101.73240953383039,3.70902284180294
101.72766831481198,3.8368605957993354
101.72276645391985,3.9646922908691318
101.7177039588947,4.092517725148634
101.71248083773091,4.220336696784036
101.70709709867648,4.348149003931733
101.70155275023309,4.475954444758647
101.69584780115602,4.603752817442539
101.68998226045416,4.731543920172338
101.68395613738997,4.859327551148448
101.67776944147957,4.987103508583075
101.67142218249258,5.114871590700539
101.66491437045217,5.242631595737602
101.65824601563509,5.370383321943773
101.65141712857157,5.498126567581642
101.64442772004534,5.625861130927186
101.63727780109366,5.753586810270095
101.62996738300721,5.881303403914087
101.62249647733013,6.009010710177227
101.61486509586001,6.136708527392249
101.60707325064786,6.264396653906865
101.59912095399804,6.3920748880841
101.59100821846832,6.519743028302591
101.58273505686982,6.6474008729569185
101.574301482267,6.775048220457922
101.56570750797762,6.902684869233015
101.55695314757273,7.030310617726508
101.54803841487666,7.157925264399926
101.53896332396698,7.285528607732318
101.52972788917454,7.413120446220591
101.52033212508331,7.540700578379816
101.5107760465305,7.668268802743549
101.50105966860646,7.795824917864153
101.49118300665468,7.923368722313108
101.48114607627174,8.05090001468134
101.47094889330735,8.17841859357953
101.46059147386424,8.305924257638436
101.45007383429818,8.433416805509212
101.43939599121798,8.56089603586372
101.42855796148541,8.688361747394858
101.41755976221518,8.815813738816866
101.40640141077496,8.943251808865652
101.3950829247853,9.070675756299114
101.38360432211964,9.19808537989744
101.37196562090426,9.325480478463447
101.36016683951827,9.452860850822884
101.34820799659354,9.580226295824755
101.33608911101473,9.70757661234164
101.32381020191919,9.834911599270006
101.31137128869702,9.962231055530525
101.29877239099095,10.0895347800684
101.28601352869636,10.216822571853672
101.27309472196123,10.344094229881545
101.26001599118612,10.471349553172697
101.24677735702414,10.598588340773604
101.23337884038091,10.725810391756852
101.21982046241449,10.853015505221457
101.20610224453542,10.98020348029318
101.19222420840664,11.107374116124852
101.17818637594347,11.234527211896678
101.16398876931355,11.361662566816564
101.14963141093685,11.488779980120432
101.1351143234856,11.615879251072535
101.12043752988426,11.742960178965774
101.10560105330947,11.870022563122019
101.09060491719008,11.997066202892423
101.07544914520703,12.124090897657736
101.06013376129334,12.251096446828626
101.0446587896341,12.378082649845998
101.02902425466641,12.505049306181302
101.01323018107932,12.631996215336859
100.99727659381385,12.75892317684617
100.98116351806286,12.885829990274237
100.96489097927112,13.01271645521788
100.94845900313517,13.139582371306052
100.93186761560337,13.266427538200155
100.91511684287576,13.393251755594356
100.89820671140413,13.520054823215903
100.88113724789184,13.646836540825449
100.86390847929394,13.773596708217351
100.84652043281699,13.900335125220005
100.82897313591909,14.027051591696154
100.81126661630982,14.153745907543193
100.7934009019502,14.280417872693512
100.77537602105261,14.407067287114785
100.75719200208083,14.533693950810298
100.73884887374986,14.660297663819268
100.72034666502604,14.786878226217148
100.7016854051269,14.913435438115954
100.68286512352107,15.039969099664573
100.66388584992836,15.166479011049084
100.64474761431966,15.292964972493065
100.6254504469168,15.419426784257922
100.60599437819269,15.54586424664319
100.5863794388711,15.672277159986859
100.56660565992672,15.798665324665683
100.54667307258502,15.925028541095498
100.52658170832227,16.051366609731538
100.5063315988655,16.177679331068752
100.48592277619238,16.303966505642105
100.46535527253124,16.430227934026913
100.44462912036096,16.556463416839144
100.42374435241098,16.682672754735748
100.4027010016612,16.808855748414945
100.38149910134192,16.93501219861657
100.36013868493384,17.061141906122366
100.338619786168,17.187244671756304
100.31694243902565,17.31332029638491
100.29510667773829,17.439368580917566
100.27311253678758,17.56538932630682
100.25096005090525,17.691382333548717
100.22864925507311,17.817347403683097
100.20618018452294,17.943284337793926
100.18355287473649,18.069192937009593
100.16076736144537,18.195073002503232
100.13782368063097,18.320924335493036
100.11472186852457,18.446746737242577
100.09146196160701,18.572540009061107
100.0680439966089,18.698303952303878
100.04446801051041,18.82403836837246
100.02073404054121,18.94974305871504
99.9968421241805,19.07541782482676
99.97279229915688,19.201062468250015
99.94858460344828,19.326676790574755
99.92421907528198,19.45226059343882
99.89969575313447,19.577813678528244
99.8750146757314,19.70333584757757
99.85017588204761,19.82882690237016
99.82517941130689,19.954286644738506
99.80002530298212,20.079714876564555
99.77471359679505,20.20511139978
99.74924433271633,20.330476016366628
99.72361755096539,20.455808528356588
99.69783329201043,20.581108737832736
99.67189159656832,20.706376446928942
99.64579250560452,20.831611457830395
99.61953606033305,20.956813572773914
99.59312230221646,21.081982594048274
99.56655127296564,21.2071183239945
99.53982301453989,21.332220565006203
99.51293756914679,21.457289119529857
99.48589497924209,21.582323790065157
99.45869528752976,21.70732437916528
99.43133853696183,21.832290689437237
99.40382477073834,21.957222523542168
99.37615403230726,22.082119684195654
99.34832636536449,22.206981974168023
99.32034181385369,22.33180919628469
99.2922004219663,22.456601153426423
99.26390223414144,22.58135764852969
99.23544729506577,22.706078484586953
99.20683564967355,22.830763464646996
99.17806734314647,22.955412391815212
99.1491424209136,23.08002506925393
99.12006092865136,23.204601300182727
99.09082291228339,23.329140887878722
99.0614284179805,23.453643635676915
99.03187749216059,23.57810934697047
99.00217018148864,23.70253782521104
98.97230653287654,23.826928873909072
98.94228659348308,23.951282296634123
98.91211041071381,24.075597897015165
98.88177803222106,24.199875478740896
98.8512895059038,24.324114845560054
98.82064487990755,24.448315801281712
98.7898442026244,24.572478149775616
98.75888752269277,24.69660169497247
98.72777488899753,24.820686240864248
98.69650635066976,24.94473159150452
98.66508195708674,25.06873755100874
98.63350175787188,25.192703923554582
98.60176580289465,25.31663051338221
98.56987414227042,25.440517124794635
98.53782682636049,25.564363562157975
98.50562390577194,25.688169629901815
98.47326543135759,25.811935132519462
98.44075145421589,25.935659874568298
98.40808202569083,26.059343660670073
98.3752571973719,26.1829862955112
98.34227702109399,26.306587583843083
98.3091415489373,26.43014733048242
98.27585083322728,26.5536653403115
98.24240492653449,26.67714141827853
98.20880388167458,26.800575369397933
98.1750477517082,26.92396699875064
98.14113658994088,27.04731611148443
98.10707044992299,27.170622512814226
98.07284938544959,27.293886008022383
98.03847345056042,27.417106402459012
98.00394269953978,27.5402835015423
97.96925718691644,27.663417110758786
97.93441696746355,27.7865070356637
97.89942209619858,27.90955308188125
97.86427262838319,28.032555055104933
97.82896861952321,28.155512761097835
97.79351012536847,28.278426005692967
97.7578972019128,28.401294594793534
97.72212990539386,28.52411833437326
97.68620829229306,28.646897030476694
97.65013241933556,28.769630489219523
97.61390234349008,28.89231851678886
97.57751812196886,29.01496091944356
97.54097981222755,29.137557503514536
97.50428747196513,29.260108075405046
97.46744115912381,29.382612441591
97.43044093188894,29.505070408621286
97.39328684868894,29.627481783118064
97.35597896819519,29.749846371777068
97.3185173493219,29.8721639813679
97.2809020512261,29.994434418734365
97.24313313330745,30.11665749079475
97.20521065520825,30.238833004542148
97.16713467681328,30.360960767044737
97.12890525824969,30.483040585446116
97.09052245988696,30.60507226696558
97.05198634233676,30.72705561889846
97.01329696645287,30.84899044861638
96.97445439333113,30.970876563567614
96.93545868430922,31.09271377127734
96.89630990096673,31.214501879347974
96.85700810512489,31.33624069545948
96.81755335884664,31.45793002736964
96.77794572443638,31.5795696829144
96.73818526443998,31.701159470008125
96.69827204164466,31.82269919664396
96.6582061190788,31.944188670894075
96.61798756001198,32.06562770091002
96.57761642795482,32.18701609492298
96.53709278665882,32.30835366124412
96.49641670011634,32.42964020826485
96.45558823256047,32.55087554445716
96.41460744846498,32.67205947837392
96.37347441254404,32.79319181864914
96.3321891897524,32.91427237399832
96.29075184528503,33.03530095321876
96.24916244457717,33.15627736518978
96.20742105330413,33.27720141887313
96.16552773738128,33.39807292331324
96.12348256296391,33.51889168763747
96.08128559644706,33.63965752105653
96.0389369044655,33.76037023286466
95.9964365538936,33.88102963244003
95.95378461184522,34.00163552924498
95.9109811456736,34.12218773282632
95.86802622297124,34.242686052815685
95.82491991156985,34.36313029892976
95.78166227954014,34.48352028097065
95.73825339519188,34.603855808826154
95.69469332707355,34.724136692470026
95.6509821439725,34.844362741962335
95.60711991491463,34.96453376744976
95.56310670916437,35.08464957916583
95.51894259622463,35.204709987431286
95.47462764583652,35.324714802654356
95.43016192797943,35.444663835331056
95.38554551287078,35.56455689604549
95.34077847096599,35.68439379547016
95.29586087295831,35.80417434436623
95.25079278977877,35.92389835358387
95.20557429259604,36.04356563406254
95.16020545281629,36.16317599683125
95.11468634208312,36.28272925300892
95.06901703227737,36.40222521380463
95.02319759551717,36.52166369051796
94.97722810415765,36.64104449453925
94.93110863079092,36.76036743734991
94.88483924824587,36.87963233052274
94.83842002958824,36.99883898572218
94.79185104812028,37.11798721470465
94.74513237738077,37.237076829318845
94.69826409114486,37.356107641506
94.651246263424,37.475079463300204
94.60407896846571,37.59399210682873
94.55676228075365,37.71284538431228
94.50929627500727,37.8316391080653
94.4616810261819,37.95037309049629
94.41391660946853,38.069047144108076
94.36600310029367,38.187661081498135
94.31794057431928,38.30621471535887
94.26972910744267,38.424707858477916
94.22136877579634,38.54314032373841
94.17285965574783,38.66151192411934
94.12420182389967,38.779822472695784
94.07539535708922,38.89807178263924
94.02644033238855,39.016259667217916
93.97733682710432,39.134385939796985
93.9280849187777,39.25245041383896
93.87868468518413,39.37045290290391
93.82913620433334,39.488393220649805
93.77943955446915,39.606271180832785
93.72959481406936,39.724086597307455
93.6796020618456,39.841839284027195
93.62946137674327,39.95952905504444
93.57917283794133,40.07715572451098
93.52873652485228,40.194719106678235
93.4781525171219,40.3122190158976
93.42742089462928,40.42965526662066
93.37654173748656,40.54702767339955
93.3255151260389,40.66433605088722
93.27434114086422,40.78158021383774
93.2230198627733,40.898759977106565
